team,match_rank_recent,date,tournament,neutral,side,opponent,home_team,away_team,home_score,away_score,team_scoreline,team_result,city,country
Mexico,2,2026-05-30,Friendly,1,neutral,Australia,Mexico,Australia,1,0,1-0,W,Pasadena,United States
Mexico,3,2026-05-22,Friendly,0,home,Ghana,Mexico,Ghana,2,0,2-0,W,Puebla,Mexico
Mexico,4,2026-03-31,Friendly,1,neutral,Belgium,Mexico,Belgium,1,1,1-1,D,Chicago,United States
Mexico,5,2026-03-28,Friendly,0,home,Portugal,Mexico,Portugal,0,0,0-0,D,Mexico City,Mexico
Mexico,6,2026-02-25,Friendly,0,home,Iceland,Mexico,Iceland,4,0,4-0,W,Querétaro,Mexico
Mexico,7,2026-01-25,Friendly,0,away,Bolivia,Bolivia,Mexico,0,1,1-0,W,Santa Cruz,Bolivia
Mexico,8,2026-01-22,Friendly,0,away,Panama,Panama,Mexico,0,1,1-0,W,Panama City,Panama
Mexico,9,2025-11-18,Friendly,1,neutral,Paraguay,Mexico,Paraguay,1,2,1-2,L,San Antonio,United States
Mexico,10,2025-11-15,Friendly,0,home,Uruguay,Mexico,Uruguay,0,0,0-0,D,Torreón,Mexico
Mexico,11,2025-10-14,Friendly,0,home,Ecuador,Mexico,Ecuador,1,1,1-1,D,Zapopan,Mexico
Mexico,12,2025-10-11,Friendly,1,neutral,Colombia,Mexico,Colombia,0,4,0-4,L,Arlington,United States
Mexico,13,2025-09-09,Friendly,1,neutral,South Korea,Mexico,South Korea,2,2,2-2,D,Nashville,United States
Mexico,14,2025-09-06,Friendly,1,neutral,Japan,Mexico,Japan,0,0,0-0,D,Oakland,United States
Mexico,15,2025-07-06,Gold Cup,0,away,United States,United States,Mexico,1,2,2-1,W,Houston,United States
Mexico,16,2025-07-02,Gold Cup,1,neutral,Honduras,Mexico,Honduras,1,0,1-0,W,Santa Clara,United States
Mexico,17,2025-06-28,Gold Cup,1,neutral,Saudi Arabia,Mexico,Saudi Arabia,2,0,2-0,W,Glendale,United States
Mexico,18,2025-06-22,Gold Cup,1,neutral,Costa Rica,Mexico,Costa Rica,0,0,0-0,D,Paradise,United States
Mexico,19,2025-06-18,Gold Cup,1,neutral,Suriname,Suriname,Mexico,0,2,2-0,W,Arlington,United States
Mexico,20,2025-06-14,Gold Cup,1,neutral,Dominican Republic,Mexico,Dominican Republic,3,2,3-2,W,Inglewood,United States
Mexico,21,2025-06-10,Friendly,1,neutral,Turkey,Mexico,Turkey,1,0,1-0,W,Chapel Hill,United States
Mexico,22,2025-06-07,Friendly,1,neutral,Switzerland,Mexico,Switzerland,2,4,2-4,L,Salt Lake City,United States
Mexico,23,2025-03-23,CONCACAF Nations League,1,neutral,Panama,Panama,Mexico,1,2,2-1,W,Inglewood,United States
Mexico,24,2025-03-20,CONCACAF Nations League,1,neutral,Canada,Canada,Mexico,0,2,2-0,W,Inglewood,United States
Mexico,25,2024-11-19,CONCACAF Nations League,0,home,Honduras,Mexico,Honduras,4,0,4-0,W,Toluca,Mexico
Mexico,26,2024-11-15,CONCACAF Nations League,0,away,Honduras,Honduras,Mexico,2,0,0-2,L,San Pedro Sula,Honduras
Mexico,27,2024-10-15,Friendly,0,home,United States,Mexico,United States,2,0,2-0,W,Zapopan,Mexico
Mexico,28,2024-09-10,Friendly,1,neutral,Canada,Mexico,Canada,0,0,0-0,D,Arlington,United States
Mexico,29,2024-09-07,Friendly,1,neutral,New Zealand,Mexico,New Zealand,3,0,3-0,W,Pasadena,United States
Mexico,30,2024-06-30,Copa América,1,neutral,Ecuador,Mexico,Ecuador,0,0,0-0,D,Glendale,United States
Mexico,31,2024-06-26,Copa América,1,neutral,Venezuela,Venezuela,Mexico,1,0,0-1,L,Inglewood,United States
Mexico,32,2024-06-22,Copa América,1,neutral,Jamaica,Mexico,Jamaica,1,0,1-0,W,Houston,United States
Mexico,33,2024-06-08,Friendly,1,neutral,Brazil,Mexico,Brazil,2,3,2-3,L,College Station,United States
Mexico,34,2024-06-05,Friendly,1,neutral,Uruguay,Mexico,Uruguay,0,4,0-4,L,Denver,United States
Mexico,35,2024-05-31,Friendly,1,neutral,Bolivia,Bolivia,Mexico,0,1,1-0,W,Chicago,United States
Mexico,36,2024-03-24,CONCACAF Nations League,0,away,United States,United States,Mexico,2,0,0-2,L,Arlington,United States
Mexico,37,2024-03-21,CONCACAF Nations League,1,neutral,Panama,Panama,Mexico,0,3,3-0,W,Arlington,United States
Mexico,38,2023-12-16,Friendly,1,neutral,Colombia,Mexico,Colombia,2,3,2-3,L,Los Angeles,United States
Mexico,39,2023-11-21,CONCACAF Nations League,0,home,Honduras,Mexico,Honduras,2,0,2-0,W,Mexico City,Mexico
Mexico,40,2023-11-17,CONCACAF Nations League,0,away,Honduras,Honduras,Mexico,2,0,0-2,L,Tegucigalpa,Honduras
Mexico,41,2023-10-17,Friendly,1,neutral,Germany,Mexico,Germany,2,2,2-2,D,Philadelphia,United States
Mexico,42,2023-10-14,Friendly,1,neutral,Ghana,Mexico,Ghana,2,0,2-0,W,Charlotte,United States
Mexico,43,2023-09-12,Friendly,1,neutral,Uzbekistan,Mexico,Uzbekistan,3,3,3-3,D,Atlanta,United States
Mexico,44,2023-09-09,Friendly,1,neutral,Australia,Mexico,Australia,2,2,2-2,D,Arlington,United States
Mexico,45,2023-07-16,Gold Cup,1,neutral,Panama,Mexico,Panama,1,0,1-0,W,Inglewood,United States
Mexico,46,2023-07-12,Gold Cup,1,neutral,Jamaica,Jamaica,Mexico,0,3,3-0,W,Paradise,United States
Mexico,47,2023-07-08,Gold Cup,1,neutral,Costa Rica,Mexico,Costa Rica,2,0,2-0,W,Arlington,United States
Mexico,48,2023-07-02,Gold Cup,1,neutral,Qatar,Mexico,Qatar,0,1,0-1,L,Santa Clara,United States
Mexico,49,2023-06-29,Gold Cup,1,neutral,Haiti,Haiti,Mexico,1,3,3-1,W,Glendale,United States
Mexico,50,2023-06-25,Gold Cup,1,neutral,Honduras,Mexico,Honduras,4,0,4-0,W,Houston,United States
Mexico,51,2023-06-18,CONCACAF Nations League,1,neutral,Panama,Panama,Mexico,0,1,1-0,W,Las Vegas,United States
Mexico,52,2023-06-15,CONCACAF Nations League,0,away,United States,United States,Mexico,3,0,0-3,L,Las Vegas,United States
Mexico,53,2023-06-10,Friendly,1,neutral,Cameroon,Mexico,Cameroon,2,2,2-2,D,San Diego,United States
Mexico,54,2023-06-07,Friendly,0,home,Guatemala,Mexico,Guatemala,2,0,2-0,W,Mazatlán,Mexico
Mexico,55,2023-04-19,Friendly,0,away,United States,United States,Mexico,1,1,1-1,D,Glendale,United States
Mexico,56,2023-03-26,CONCACAF Nations League,0,home,Jamaica,Mexico,Jamaica,2,2,2-2,D,Mexico City,Mexico
Mexico,57,2023-03-23,CONCACAF Nations League,0,away,Suriname,Suriname,Mexico,0,2,2-0,W,Paramaribo,Suriname
Mexico,58,2022-11-30,FIFA World Cup,1,neutral,Saudi Arabia,Saudi Arabia,Mexico,1,2,2-1,W,Lusail,Qatar
Mexico,59,2022-11-26,FIFA World Cup,1,neutral,Argentina,Argentina,Mexico,2,0,0-2,L,Lusail,Qatar
Mexico,60,2022-11-22,FIFA World Cup,1,neutral,Poland,Mexico,Poland,0,0,0-0,D,Doha,Qatar
Morocco,1,2026-06-07,Friendly,1,neutral,Norway,Morocco,Norway,1,1,1-1,D,Harrison,United States
Morocco,2,2026-06-02,Friendly,0,home,Madagascar,Morocco,Madagascar,4,0,4-0,W,Rabat,Morocco
Morocco,3,2026-05-26,Friendly,0,home,Burundi,Morocco,Burundi,5,0,5-0,W,Salé,Morocco
Morocco,4,2026-03-31,Friendly,1,neutral,Paraguay,Morocco,Paraguay,2,1,2-1,W,Lens,France
Morocco,5,2026-03-27,Friendly,1,neutral,Ecuador,Morocco,Ecuador,1,1,1-1,D,Madrid,Spain
Morocco,6,2026-01-18,African Cup of Nations,0,home,Senegal,Morocco,Senegal,3,0,3-0,W,Rabat,Morocco
Morocco,7,2026-01-14,African Cup of Nations,0,home,Nigeria,Morocco,Nigeria,0,0,0-0,D,Rabat,Morocco
Morocco,8,2026-01-09,African Cup of Nations,0,home,Cameroon,Morocco,Cameroon,2,0,2-0,W,Rabat,Morocco
Morocco,9,2026-01-04,African Cup of Nations,0,home,Tanzania,Morocco,Tanzania,1,0,1-0,W,Rabat,Morocco
Morocco,10,2025-12-29,African Cup of Nations,0,home,Zambia,Morocco,Zambia,3,0,3-0,W,Rabat,Morocco
Morocco,11,2025-12-26,African Cup of Nations,0,home,Mali,Morocco,Mali,1,1,1-1,D,Rabat,Morocco
Morocco,12,2025-12-21,African Cup of Nations,0,home,Comoros,Morocco,Comoros,2,0,2-0,W,Rabat,Morocco
Morocco,13,2025-12-18,Arab Cup,1,neutral,Jordan,Jordan,Morocco,2,3,3-2,W,Lusail,Qatar
Morocco,14,2025-12-15,Arab Cup,1,neutral,United Arab Emirates,Morocco,United Arab Emirates,3,0,3-0,W,Al Rayyan,Qatar
Morocco,15,2025-12-11,Arab Cup,1,neutral,Syria,Morocco,Syria,1,0,1-0,W,Al Rayyan,Qatar
Morocco,16,2025-12-08,Arab Cup,1,neutral,Saudi Arabia,Morocco,Saudi Arabia,1,0,1-0,W,Lusail,Qatar
Morocco,17,2025-12-05,Arab Cup,1,neutral,Oman,Oman,Morocco,0,0,0-0,D,Al Rayyan,Qatar
Morocco,18,2025-12-02,Arab Cup,1,neutral,Comoros,Morocco,Comoros,3,1,3-1,W,Al Rayyan,Qatar
Morocco,19,2025-11-18,Friendly,0,home,Uganda,Morocco,Uganda,4,0,4-0,W,Tangier,Morocco
Morocco,20,2025-11-14,Friendly,0,home,Mozambique,Morocco,Mozambique,1,0,1-0,W,Tangier,Morocco
Morocco,21,2025-10-14,FIFA World Cup qualification,0,home,Congo,Morocco,Congo,1,0,1-0,W,Rabat,Morocco
Morocco,22,2025-10-09,Friendly,0,home,Bahrain,Morocco,Bahrain,1,0,1-0,W,Rabat,Morocco
Morocco,23,2025-09-08,FIFA World Cup qualification,0,away,Zambia,Zambia,Morocco,0,2,2-0,W,Ndola,Zambia
Morocco,24,2025-09-05,FIFA World Cup qualification,0,home,Niger,Morocco,Niger,5,0,5-0,W,Rabat,Morocco
Morocco,25,2025-06-09,Friendly,0,home,Benin,Morocco,Benin,1,0,1-0,W,Fez,Morocco
Morocco,26,2025-06-06,Friendly,0,home,Tunisia,Morocco,Tunisia,2,0,2-0,W,Fez,Morocco
Morocco,27,2025-03-25,FIFA World Cup qualification,0,home,Tanzania,Morocco,Tanzania,2,0,2-0,W,Oujda,Morocco
Morocco,28,2025-03-21,FIFA World Cup qualification,0,home,Niger,Morocco,Niger,2,1,2-1,W,Oujda,Morocco
Morocco,29,2024-11-18,African Cup of Nations qualification,0,home,Lesotho,Morocco,Lesotho,7,0,7-0,W,Oujda,Morocco
Morocco,30,2024-11-15,African Cup of Nations qualification,0,away,Gabon,Gabon,Morocco,1,5,5-1,W,Franceville,Gabon
Morocco,31,2024-10-15,African Cup of Nations qualification,0,home,Central African Republic,Morocco,Central African Republic,4,0,4-0,W,Oujda,Morocco
Morocco,32,2024-10-12,African Cup of Nations qualification,0,home,Central African Republic,Morocco,Central African Republic,5,0,5-0,W,Oujda,Morocco
Morocco,33,2024-09-09,African Cup of Nations qualification,0,home,Lesotho,Morocco,Lesotho,1,0,1-0,W,Agadir,Morocco
Morocco,34,2024-09-06,African Cup of Nations qualification,0,home,Gabon,Morocco,Gabon,4,1,4-1,W,Agadir,Morocco
Morocco,35,2024-06-11,FIFA World Cup qualification,0,home,Congo,Morocco,Congo,6,0,6-0,W,Agadir,Morocco
Morocco,36,2024-06-07,FIFA World Cup qualification,0,home,Zambia,Morocco,Zambia,2,1,2-1,W,Agadir,Morocco
Morocco,37,2024-03-26,Friendly,0,home,Mauritania,Morocco,Mauritania,0,0,0-0,D,Agadir,Morocco
Morocco,38,2024-03-22,Friendly,0,home,Angola,Morocco,Angola,1,0,1-0,W,Agadir,Morocco
Morocco,39,2024-01-30,African Cup of Nations,1,neutral,South Africa,Morocco,South Africa,0,2,0-2,L,San-Pédro,Ivory Coast
Morocco,40,2024-01-24,African Cup of Nations,1,neutral,Zambia,Zambia,Morocco,0,1,1-0,W,San-Pédro,Ivory Coast
Morocco,41,2024-01-21,African Cup of Nations,1,neutral,DR Congo,Morocco,DR Congo,1,1,1-1,D,San-Pédro,Ivory Coast
Morocco,42,2024-01-17,African Cup of Nations,1,neutral,Tanzania,Morocco,Tanzania,3,0,3-0,W,San-Pédro,Ivory Coast
Morocco,43,2024-01-11,Friendly,1,neutral,Sierra Leone,Morocco,Sierra Leone,3,1,3-1,W,San-Pédro,Ivory Coast
Morocco,44,2023-11-21,FIFA World Cup qualification,0,away,Tanzania,Tanzania,Morocco,0,2,2-0,W,Dar es Salaam,Tanzania
Morocco,45,2023-10-17,African Cup of Nations qualification,0,home,Liberia,Morocco,Liberia,3,0,3-0,W,Agadir,Morocco
Morocco,46,2023-10-14,Friendly,0,away,Ivory Coast,Ivory Coast,Morocco,1,1,1-1,D,Abidjan,Ivory Coast
Morocco,47,2023-09-12,Friendly,1,neutral,Burkina Faso,Morocco,Burkina Faso,1,0,1-0,W,Lens,France
Morocco,48,2023-06-17,African Cup of Nations qualification,0,away,South Africa,South Africa,Morocco,2,1,1-2,L,Johannesburg,South Africa
Morocco,49,2023-06-12,Friendly,0,home,Cape Verde,Morocco,Cape Verde,0,0,0-0,D,Rabat,Morocco
Morocco,50,2023-03-28,Friendly,1,neutral,Peru,Morocco,Peru,0,0,0-0,D,Madrid,Spain
Morocco,51,2023-03-25,Friendly,0,home,Brazil,Morocco,Brazil,2,1,2-1,W,Tangier,Morocco
Morocco,52,2022-12-17,FIFA World Cup,1,neutral,Croatia,Croatia,Morocco,2,1,1-2,L,Al Rayyan,Qatar
Morocco,53,2022-12-14,FIFA World Cup,1,neutral,France,France,Morocco,2,0,0-2,L,Al Khor,Qatar
Morocco,54,2022-12-10,FIFA World Cup,1,neutral,Portugal,Morocco,Portugal,1,0,1-0,W,Doha,Qatar
Morocco,55,2022-12-06,FIFA World Cup,1,neutral,Spain,Morocco,Spain,0,0,0-0,D,Al Rayyan,Qatar
Morocco,56,2022-12-01,FIFA World Cup,1,neutral,Canada,Canada,Morocco,1,2,2-1,W,Doha,Qatar
Morocco,57,2022-11-27,FIFA World Cup,1,neutral,Belgium,Belgium,Morocco,0,2,2-0,W,Doha,Qatar
Morocco,58,2022-11-23,FIFA World Cup,1,neutral,Croatia,Morocco,Croatia,0,0,0-0,D,Al Khor,Qatar
Morocco,59,2022-11-17,Friendly,1,neutral,Georgia,Morocco,Georgia,3,0,3-0,W,Sharjah,United Arab Emirates
Morocco,60,2022-09-27,Friendly,1,neutral,Paraguay,Paraguay,Morocco,0,0,0-0,D,Seville,Spain
Netherlands,1,2026-06-08,Friendly,1,neutral,Uzbekistan,Netherlands,Uzbekistan,2,1,2-1,W,New York,United States
Netherlands,2,2026-06-03,Friendly,0,home,Algeria,Netherlands,Algeria,0,1,0-1,L,Rotterdam,Netherlands
Netherlands,3,2026-03-31,Friendly,0,home,Ecuador,Netherlands,Ecuador,1,1,1-1,D,Eindhoven,Netherlands
Netherlands,4,2026-03-27,Friendly,0,home,Norway,Netherlands,Norway,2,1,2-1,W,Amsterdam,Netherlands
Netherlands,5,2025-11-17,FIFA World Cup qualification,0,home,Lithuania,Netherlands,Lithuania,4,0,4-0,W,Amsterdam,Netherlands
Netherlands,6,2025-11-14,FIFA World Cup qualification,0,away,Poland,Poland,Netherlands,1,1,1-1,D,Warsaw,Poland
Netherlands,7,2025-10-12,FIFA World Cup qualification,0,home,Finland,Netherlands,Finland,4,0,4-0,W,Amsterdam,Netherlands
Netherlands,8,2025-10-09,FIFA World Cup qualification,0,away,Malta,Malta,Netherlands,0,4,4-0,W,Ta' Qali,Malta
Netherlands,9,2025-09-07,FIFA World Cup qualification,0,away,Lithuania,Lithuania,Netherlands,2,3,3-2,W,Kaunas,Lithuania
Netherlands,10,2025-09-04,FIFA World Cup qualification,0,home,Poland,Netherlands,Poland,1,1,1-1,D,Rotterdam,Netherlands
Netherlands,11,2025-06-10,FIFA World Cup qualification,0,home,Malta,Netherlands,Malta,8,0,8-0,W,Groningen,Netherlands
Netherlands,12,2025-06-07,FIFA World Cup qualification,0,away,Finland,Finland,Netherlands,0,2,2-0,W,Helsinki,Finland
Netherlands,13,2025-03-23,UEFA Nations League,0,away,Spain,Spain,Netherlands,3,3,3-3,D,Valencia,Spain
Netherlands,14,2025-03-20,UEFA Nations League,0,home,Spain,Netherlands,Spain,2,2,2-2,D,Rotterdam,Netherlands
Netherlands,15,2024-11-19,UEFA Nations League,0,away,Bosnia and Herzegovina,Bosnia and Herzegovina,Netherlands,1,1,1-1,D,Zenica,Bosnia and Herzegovina
Netherlands,16,2024-11-16,UEFA Nations League,0,home,Hungary,Netherlands,Hungary,4,0,4-0,W,Amsterdam,Netherlands
Netherlands,17,2024-10-14,UEFA Nations League,0,away,Germany,Germany,Netherlands,1,0,0-1,L,Munich,Germany
Netherlands,18,2024-10-11,UEFA Nations League,0,away,Hungary,Hungary,Netherlands,1,1,1-1,D,Budapest,Hungary
Netherlands,19,2024-09-10,UEFA Nations League,0,home,Germany,Netherlands,Germany,2,2,2-2,D,Amsterdam,Netherlands
Netherlands,20,2024-09-07,UEFA Nations League,0,home,Bosnia and Herzegovina,Netherlands,Bosnia and Herzegovina,5,2,5-2,W,Eindhoven,Netherlands
Netherlands,21,2024-07-10,UEFA Euro,1,neutral,England,Netherlands,England,1,2,1-2,L,Dortmund,Germany
Netherlands,22,2024-07-06,UEFA Euro,1,neutral,Turkey,Netherlands,Turkey,2,1,2-1,W,Berlin,Germany
Netherlands,23,2024-07-02,UEFA Euro,1,neutral,Romania,Romania,Netherlands,0,3,3-0,W,Munich,Germany
Netherlands,24,2024-06-25,UEFA Euro,1,neutral,Austria,Netherlands,Austria,2,3,2-3,L,Berlin,Germany
Netherlands,25,2024-06-21,UEFA Euro,1,neutral,France,Netherlands,France,0,0,0-0,D,Leipzig,Germany
Netherlands,26,2024-06-16,UEFA Euro,1,neutral,Poland,Poland,Netherlands,1,2,2-1,W,Hamburg,Germany
Netherlands,27,2024-06-10,Friendly,0,home,Iceland,Netherlands,Iceland,4,0,4-0,W,Rotterdam,Netherlands
Netherlands,28,2024-06-06,Friendly,0,home,Canada,Netherlands,Canada,4,0,4-0,W,Rotterdam,Netherlands
Netherlands,29,2024-03-26,Friendly,0,away,Germany,Germany,Netherlands,2,1,1-2,L,Frankfurt,Germany
Netherlands,30,2024-03-22,Friendly,0,home,Scotland,Netherlands,Scotland,4,0,4-0,W,Amsterdam,Netherlands
Netherlands,31,2023-11-21,UEFA Euro qualification,1,neutral,Gibraltar,Gibraltar,Netherlands,0,6,6-0,W,Faro-Loulé,Portugal
Netherlands,32,2023-11-18,UEFA Euro qualification,0,home,Republic of Ireland,Netherlands,Republic of Ireland,1,0,1-0,W,Amsterdam,Netherlands
Netherlands,33,2023-10-16,UEFA Euro qualification,0,away,Greece,Greece,Netherlands,0,1,1-0,W,Athens,Greece
Netherlands,34,2023-10-13,UEFA Euro qualification,0,home,France,Netherlands,France,1,2,1-2,L,Amsterdam,Netherlands
Netherlands,35,2023-09-10,UEFA Euro qualification,0,away,Republic of Ireland,Republic of Ireland,Netherlands,1,2,2-1,W,Dublin,Republic of Ireland
Netherlands,36,2023-09-07,UEFA Euro qualification,0,home,Greece,Netherlands,Greece,3,0,3-0,W,Eindhoven,Netherlands
Netherlands,37,2023-06-18,UEFA Nations League,0,home,Italy,Netherlands,Italy,2,3,2-3,L,Enschede,Netherlands
Netherlands,38,2023-06-14,UEFA Nations League,0,home,Croatia,Netherlands,Croatia,2,4,2-4,L,Rotterdam,Netherlands
Netherlands,39,2023-03-27,UEFA Euro qualification,0,home,Gibraltar,Netherlands,Gibraltar,3,0,3-0,W,Rotterdam,Netherlands
Netherlands,40,2023-03-24,UEFA Euro qualification,0,away,France,France,Netherlands,4,0,0-4,L,Paris,France
Netherlands,41,2022-12-09,FIFA World Cup,1,neutral,Argentina,Netherlands,Argentina,2,2,2-2,D,Lusail,Qatar
Netherlands,42,2022-12-03,FIFA World Cup,1,neutral,United States,Netherlands,United States,3,1,3-1,W,Al Rayyan,Qatar
Netherlands,43,2022-11-29,FIFA World Cup,0,away,Qatar,Qatar,Netherlands,0,2,2-0,W,Al Khor,Qatar
Netherlands,44,2022-11-25,FIFA World Cup,1,neutral,Ecuador,Netherlands,Ecuador,1,1,1-1,D,Al Rayyan,Qatar
Netherlands,45,2022-11-21,FIFA World Cup,1,neutral,Senegal,Senegal,Netherlands,0,2,2-0,W,Doha,Qatar
Netherlands,46,2022-09-25,UEFA Nations League,0,home,Belgium,Netherlands,Belgium,1,0,1-0,W,Amsterdam,Netherlands
Netherlands,47,2022-09-22,UEFA Nations League,0,away,Poland,Poland,Netherlands,0,2,2-0,W,Warsaw,Poland
Netherlands,48,2022-06-14,UEFA Nations League,0,home,Wales,Netherlands,Wales,3,2,3-2,W,Rotterdam,Netherlands
Netherlands,49,2022-06-11,UEFA Nations League,0,home,Poland,Netherlands,Poland,2,2,2-2,D,Rotterdam,Netherlands
Netherlands,50,2022-06-08,UEFA Nations League,0,away,Wales,Wales,Netherlands,1,2,2-1,W,Cardiff,Wales
Netherlands,51,2022-06-03,UEFA Nations League,0,away,Belgium,Belgium,Netherlands,1,4,4-1,W,Brussels,Belgium
Netherlands,52,2022-03-29,Friendly,0,home,Germany,Netherlands,Germany,1,1,1-1,D,Amsterdam,Netherlands
Netherlands,53,2022-03-26,Friendly,0,home,Denmark,Netherlands,Denmark,4,2,4-2,W,Amsterdam,Netherlands
Netherlands,54,2021-11-16,FIFA World Cup qualification,0,home,Norway,Netherlands,Norway,2,0,2-0,W,Rotterdam,Netherlands
Netherlands,55,2021-11-13,FIFA World Cup qualification,0,away,Montenegro,Montenegro,Netherlands,2,2,2-2,D,Podgorica,Montenegro
Netherlands,56,2021-10-11,FIFA World Cup qualification,0,home,Gibraltar,Netherlands,Gibraltar,6,0,6-0,W,Rotterdam,Netherlands
Netherlands,57,2021-10-08,FIFA World Cup qualification,0,away,Latvia,Latvia,Netherlands,0,1,1-0,W,Riga,Latvia
Netherlands,58,2021-09-07,FIFA World Cup qualification,0,home,Turkey,Netherlands,Turkey,6,1,6-1,W,Amsterdam,Netherlands
Netherlands,59,2021-09-04,FIFA World Cup qualification,0,home,Montenegro,Netherlands,Montenegro,4,0,4-0,W,Eindhoven,Netherlands
Netherlands,60,2021-09-01,FIFA World Cup qualification,0,away,Norway,Norway,Netherlands,1,1,1-1,D,Oslo,Norway
New Zealand,1,2026-06-06,Friendly,1,neutral,England,England,New Zealand,1,0,0-1,L,Tampa,United States
New Zealand,2,2026-06-02,Friendly,1,neutral,Haiti,Haiti,New Zealand,4,0,0-4,L,Fort Lauderdale,United States
New Zealand,3,2026-03-30,FIFA Series,0,home,Chile,New Zealand,Chile,4,1,4-1,W,Auckland,New Zealand
New Zealand,4,2026-03-27,FIFA Series,0,home,Finland,New Zealand,Finland,0,2,0-2,L,Auckland,New Zealand
New Zealand,5,2025-11-18,Friendly,1,neutral,Ecuador,Ecuador,New Zealand,2,0,0-2,L,Harrison,United States
New Zealand,6,2025-11-15,Friendly,1,neutral,Colombia,Colombia,New Zealand,2,1,1-2,L,Fort Lauderdale,United States
New Zealand,7,2025-10-14,Friendly,0,away,Norway,Norway,New Zealand,1,1,1-1,D,Oslo,Norway
New Zealand,8,2025-10-09,Friendly,0,away,Poland,Poland,New Zealand,1,0,0-1,L,Chorzów,Poland
New Zealand,9,2025-09-09,Soccer Ashes,0,home,Australia,New Zealand,Australia,1,3,1-3,L,Auckland,New Zealand
New Zealand,10,2025-09-05,Soccer Ashes,0,away,Australia,Australia,New Zealand,1,0,0-1,L,Canberra,Australia
New Zealand,11,2025-06-10,Canadian Shield,1,neutral,Ukraine,New Zealand,Ukraine,1,2,1-2,L,Toronto,Canada
New Zealand,12,2025-06-07,Canadian Shield,1,neutral,Ivory Coast,Ivory Coast,New Zealand,0,1,1-0,W,Toronto,Canada
New Zealand,13,2025-03-24,FIFA World Cup qualification,0,home,New Caledonia,New Zealand,New Caledonia,3,0,3-0,W,Auckland,New Zealand
New Zealand,14,2025-03-21,FIFA World Cup qualification,0,home,Fiji,New Zealand,Fiji,7,0,7-0,W,Wellington,New Zealand
New Zealand,15,2024-11-18,FIFA World Cup qualification,0,home,Samoa,New Zealand,Samoa,8,0,8-0,W,Auckland,New Zealand
New Zealand,16,2024-11-15,FIFA World Cup qualification,0,home,Vanuatu,New Zealand,Vanuatu,8,1,8-1,W,Hamilton,New Zealand
New Zealand,17,2024-10-14,Friendly,0,home,Malaysia,New Zealand,Malaysia,4,0,4-0,W,Auckland,New Zealand
New Zealand,18,2024-10-11,FIFA World Cup qualification,1,neutral,Tahiti,New Zealand,Tahiti,3,0,3-0,W,Port Vila,Vanuatu
New Zealand,19,2024-09-10,Friendly,0,away,United States,United States,New Zealand,1,1,1-1,D,Cincinnati,United States
New Zealand,20,2024-09-07,Friendly,1,neutral,Mexico,Mexico,New Zealand,3,0,0-3,L,Pasadena,United States
New Zealand,21,2024-06-30,Oceania Nations Cup,0,away,Vanuatu,Vanuatu,New Zealand,0,3,3-0,W,Port Vila,Vanuatu
New Zealand,22,2024-06-27,Oceania Nations Cup,1,neutral,Tahiti,New Zealand,Tahiti,5,0,5-0,W,Port Vila,Vanuatu
New Zealand,23,2024-06-21,Oceania Nations Cup,0,away,Vanuatu,Vanuatu,New Zealand,0,4,4-0,W,Port Vila,Vanuatu
New Zealand,24,2024-06-18,Oceania Nations Cup,1,neutral,Solomon Islands,New Zealand,Solomon Islands,3,0,3-0,W,Port Vila,Vanuatu
New Zealand,25,2024-03-26,FIFA Series,1,neutral,Tunisia,New Zealand,Tunisia,0,0,0-0,D,Cairo,Egypt
New Zealand,26,2024-03-22,FIFA Series,0,away,Egypt,Egypt,New Zealand,1,0,0-1,L,Cairo,Egypt
New Zealand,27,2023-11-21,Friendly,0,away,Republic of Ireland,Republic of Ireland,New Zealand,1,1,1-1,D,Dublin,Republic of Ireland
New Zealand,28,2023-11-17,Friendly,0,away,Greece,Greece,New Zealand,2,0,0-2,L,Athens,Greece
New Zealand,29,2023-10-17,Soccer Ashes,1,neutral,Australia,Australia,New Zealand,2,0,0-2,L,Brentford,England
New Zealand,30,2023-10-13,Friendly,1,neutral,DR Congo,DR Congo,New Zealand,1,1,1-1,D,Murcia,Spain
New Zealand,31,2023-06-16,Friendly,0,away,Sweden,Sweden,New Zealand,4,1,1-4,L,Stockholm,Sweden
New Zealand,32,2023-03-26,Friendly,0,home,China,New Zealand,China,2,1,2-1,W,Wellington,New Zealand
New Zealand,33,2023-03-23,Friendly,0,home,China,New Zealand,China,0,0,0-0,D,Auckland,New Zealand
New Zealand,34,2022-09-25,Friendly,0,home,Australia,New Zealand,Australia,0,2,0-2,L,Auckland,New Zealand
New Zealand,35,2022-09-22,Friendly,0,away,Australia,Australia,New Zealand,1,0,0-1,L,Brisbane,Australia
New Zealand,36,2022-06-14,FIFA World Cup qualification,1,neutral,Costa Rica,Costa Rica,New Zealand,1,0,0-1,L,Al Rayyan,Qatar
New Zealand,37,2022-06-09,Friendly,1,neutral,Oman,New Zealand,Oman,0,0,0-0,D,Al Rayyan,Qatar
New Zealand,38,2022-06-05,Friendly,1,neutral,Peru,Peru,New Zealand,1,0,0-1,L,Barcelona,Spain
New Zealand,39,2022-03-30,FIFA World Cup qualification,1,neutral,Solomon Islands,Solomon Islands,New Zealand,0,5,5-0,W,Doha,Qatar
